title,beds,bath,sqft,price,address,city,state,lat,lon,date scraped,id,url
House for sale,3,3,"1,574","$1,799,999 ",2809 Virginia Ave,SANTA MONICA,CA,34026955,-118462987,1/19/2019,20471142,https://www.zillow.com/homedetails/2809-Virginia-Ave-Santa-Monica-CA-90404/20471142_zpid/
House for sale,2,1,788,"$1,800,000 ",1124 Broadway,SANTA MONICA,CA,34020759,-118486269,1/19/2019,20479804,https://www.zillow.com/homedetails/1124-Broadway-Santa-Monica-CA-90401/20479804_zpid/
Lot / Land for sale,,,"5,222","$1,800,000 ",2219 Virginia Ave,SANTA MONICA,CA,34022598,-118468443,1/19/2019,20473741,https://www.zillow.com/homedetails/2219-Virginia-Ave-Santa-Monica-CA-90404/20473741_zpid/
House for sale,3,3,"2,000","$1,815,000 ",804 Navy St,SANTA MONICA,CA,34002649,-118471407,1/19/2019,20483257,https://www.zillow.com/homedetails/804-Navy-St-Santa-Monica-CA-90405/20483257_zpid/
Condo for sale,3,2,"1,401","$1,875,000 ",311 Ocean Ave UNIT 104,SANTA MONICA,CA,34026037,-118512491,1/19/2019,20485985,https://www.zillow.com/homedetails/311-Ocean-Ave-UNIT-104-Santa-Monica-CA-90402/20485985_zpid/
Condo for sale,2,3,"1,630","$1,925,000 ",1035 19th St # 103,SANTA MONICA,CA,34032798,-118486166,1/19/2019,82774702,https://www.zillow.com/homedetails/1035-19th-St-103-Santa-Monica-CA-90403/82774702_zpid/
Lot / Land for sale,,,"7,762","$1,950,000 ",1927 17th St,SANTA MONICA,CA,34019251,-118473985,1/19/2019,20473612,https://www.zillow.com/homedetails/1927-17th-St-Santa-Monica-CA-90404/20473612_zpid/
Condo for sale,2,3,"1,422","$1,950,000 ",811 19th St APT 2,SANTA MONICA,CA,34035912,-118489809,1/19/2019,119919344,https://www.zillow.com/homedetails/811-19th-St-APT-2-Santa-Monica-CA-90403/119919344_zpid/
Lot / Land for sale,,,"5,183","$1,985,000 ",2217 Pearl St,SANTA MONICA,CA,34018373,-118464934,1/19/2019,20472935,https://www.zillow.com/homedetails/2217-Pearl-St-Santa-Monica-CA-90405/20472935_zpid/
Apartment for sale,Studio,--,"2,964","$1,995,000 ",1142 24th St,SANTA MONICA,CA,34034345,-118480669,1/19/2019,20474192,https://www.zillow.com/homedetails/1142-24th-St-Santa-Monica-CA-90403/20474192_zpid/
House for sale,Studio,--,"3,930","$1,995,000 ",920 Marine St,SANTA MONICA,CA,34003325,-118470504,1/19/2019,20481792,https://www.zillow.com/homedetails/920-Marine-St-Santa-Monica-CA-90405/20481792_zpid/
Apartment for sale,4,4,"1,924","$1,995,000 ",1256 Chelsea Ave,SANTA MONICA,CA,34033352,-118477942,1/19/2019,20474516,https://www.zillow.com/homedetails/1256-Chelsea-Ave-Santa-Monica-CA-90404/20474516_zpid/
Apartment for sale,3,4,"2,016","$1,999,950 ",1738 9th St,SANTA MONICA,CA,34014882,-118484692,1/19/2019,20479936,https://www.zillow.com/homedetails/1738-9th-St-Santa-Monica-CA-90404/20479936_zpid/
For sale by owner,2,3,"1,715","$2,000,000 ",1422 19th St APT A,SANTA MONICA,CA,34027172,-118480626,1/19/2019,20474075,https://www.zillow.com/homedetails/1422-19th-St-APT-A-Santa-Monica-CA-90404/20474075_zpid/
House for sale,2,1,830,"$2,095,000 ",2433 6th St,SANTA MONICA,CA,34006400,-118480747,1/19/2019,20482375,https://www.zillow.com/homedetails/2433-6th-St-Santa-Monica-CA-90405/20482375_zpid/
Townhouse for sale,3,3,"1,796","$2,095,000 ",2011 Idaho Ave,Santa Monica,CA,34035774,-118487800,1/19/2019,2146219931,https://www.zillow.com/homedetails/2011-Idaho-Ave-Santa-Monica-CA-90403/2146219931_zpid/
Condo for sale,2,2,"1,254","$2,149,000 ",1755 Ocean Ave APT 203,Santa Monica,CA,34008694,-118491089,1/19/2019,2101140965,https://www.zillow.com/homedetails/1755-Ocean-Ave-APT-203-Santa-Monica-CA-90401/2101140965_zpid/
Condo for sale,3,3,"1,745","$2,150,000 ",201 Ocean Ave # 401-02P,Santa Monica,CA,34027070,-118514980,1/19/2019,2091065447,https://www.zillow.com/homedetails/201-Ocean-Ave-401-02P-Santa-Monica-CA-90402/2091065447_zpid/
Apartment for sale,Studio,--,"2,496","$2,150,000 ",1332 Ocean Park Blvd,SANTA MONICA,CA,34009830,-118470751,1/19/2019,20480941,https://www.zillow.com/homedetails/1332-Ocean-Park-Blvd-Santa-Monica-CA-90405/20480941_zpid/
Apartment for sale,Studio,--,"2,496","$2,150,000 ",1336 Ocean Park Blvd,SANTA MONICA,CA,34009909,-118470616,1/19/2019,20480942,https://www.zillow.com/homedetails/1336-Ocean-Park-Blvd-Santa-Monica-CA-90405/20480942_zpid/
Coming soon,3,3,"2,232","$2,800,000 ",1040 4th St UNIT 404,SANTA MONICA,CA,34020762,-118500763,1/19/2019,20485355,https://www.zillow.com/homedetails/1040-4th-St-UNIT-404-Santa-Monica-CA-90403/20485355_zpid/
Apartment for sale,10,8,"5,356","$2,825,000 ",1939 17th St,Santa Monica,CA,34018955,-118473640,1/19/2019,2103330836,https://www.zillow.com/homedetails/1939-17th-St-Santa-Monica-CA-90404/2103330836_zpid/
Condo for sale,2,2.5,"1,900","$2,850,000 ",515 Ocean Ave UNIT 508S,SANTA MONICA,CA,34024712,-118510194,1/19/2019,20486308,https://www.zillow.com/homedetails/515-Ocean-Ave-UNIT-508S-Santa-Monica-CA-90402/20486308_zpid/
Condo for sale,2,2,"1,574","$2,850,000 ",1705 Ocean Ave UNIT 411,Santa Monica,CA,34010669,-118491469,1/19/2019,2087192092,https://www.zillow.com/homedetails/1705-Ocean-Ave-UNIT-411-Santa-Monica-CA-90401/2087192092_zpid/
House for sale,4,3,"2,394","$2,875,000 ",1325 Cedar St,SANTA MONICA,CA,34012272,-118473515,1/19/2019,20480670,https://www.zillow.com/homedetails/1325-Cedar-St-Santa-Monica-CA-90405/20480670_zpid/
Apartment for sale,6,6,"3,557","$2,899,000 ",3017 Colorado Ave,SANTA MONICA,CA,34034281,-118467196,1/19/2019,20470695,https://www.zillow.com/homedetails/3017-Colorado-Ave-Santa-Monica-CA-90404/20470695_zpid/
Condo for sale,2,3,"2,000","$2,995,000 ",1705 Ocean Ave UNIT 208,Santa Monica,CA,34009520,-118492600,1/19/2019,2103461998,https://www.zillow.com/homedetails/1705-Ocean-Ave-UNIT-208-Santa-Monica-CA-90401/2103461998_zpid/
House for sale,3,2.75,"1,858","$2,995,000 ",1039 25th St,SANTA MONICA,CA,34037448,-118480275,1/19/2019,20475431,https://www.zillow.com/homedetails/1039-25th-St-Santa-Monica-CA-90403/20475431_zpid/
Condo for sale,3,4,"2,260","$2,995,000 ",1032 3rd St APT 104,SANTA MONICA,CA,34020143,-118501882,1/19/2019,80390914,https://www.zillow.com/homedetails/1032-3rd-St-APT-104-Santa-Monica-CA-90403/80390914_zpid/
Apartment for sale,9,8,"5,650","$2,995,000 ",1426 Princeton St,Santa Monica,CA,34033268,-118473027,1/19/2019,2100312364,https://www.zillow.com/homedetails/1426-Princeton-St-Santa-Monica-CA-90404/2100312364_zpid/
Condo for sale,2,3,"1,600","$3,095,000 ",1755 Ocean Ave APT 702,Santa Monica,CA,34008694,-118491089,1/19/2019,2102860744,https://www.zillow.com/homedetails/1755-Ocean-Ave-APT-702-Santa-Monica-CA-90401/2102860744_zpid/
Condo for sale,2,3,"1,700","$3,150,000 ",1755 Ocean Ave APT 301,Santa Monica,CA,34008694,-118491089,1/19/2019,2103823356,https://www.zillow.com/homedetails/1755-Ocean-Ave-APT-301-Santa-Monica-CA-90401/2103823356_zpid/
Condo for sale,3,3,"2,010","$3,188,000 ",1007 Ocean Ave UNIT 403,Santa Monica,CA,34019542,-118503805,1/19/2019,20485789,https://www.zillow.com/homedetails/1007-Ocean-Ave-UNIT-403-Santa-Monica-CA-90403/20485789_zpid/
Apartment for sale,6,5,"4,075","$3,200,000 ",1704 Washington Ave,SANTA MONICA,CA,34031896,-118488773,1/19/2019,20475755,https://www.zillow.com/homedetails/1704-Washington-Ave-Santa-Monica-CA-90403/20475755_zpid/
Apartment for sale,Studio,--,"4,098","$3,250,000 ",1411 Cloverfield Blvd,Santa Monica,CA,34030927,-118476486,1/19/2019,135380871,https://www.zillow.com/homedetails/1411-Cloverfield-Blvd-Santa-Monica-CA-90404/135380871_zpid/
Apartment for sale,8,6,"4,500","$3,250,000 ",2201 Oak St,Santa Monica,CA,34014542,-118462161,1/19/2019,250332660,https://www.zillow.com/homedetails/2201-Oak-St-Santa-Monica-CA-90405/250332660_zpid/
Apartment for sale,4,4,"2,603","$3,295,000 ",2602 3rd St,SANTA MONICA,CA,34002671,-118482161,1/19/2019,20482538,https://www.zillow.com/homedetails/2602-3rd-St-Santa-Monica-CA-90405/20482538_zpid/
Apartment for sale,5,6,"3,414","$3,300,000 ",1318 Yale St,Santa Monica,CA,34036286,-118472876,1/19/2019,2087260539,https://www.zillow.com/homedetails/1318-Yale-St-Santa-Monica-CA-90404/2087260539_zpid/
Apartment for sale,15,15,"7,556","$3,395,000 ",1451 Franklin St,Santa Monica,CA,34036962,-118467067,1/19/2019,2086477145,https://www.zillow.com/homedetails/1451-Franklin-St-Santa-Monica-CA-90404/2086477145_zpid/
Condo for sale,3,3,"1,554","$3,400,000 ",201 Ocean Ave UNIT B1504,Santa Monica,CA,34026899,-118514025,1/19/2019,2104450856,https://www.zillow.com/homedetails/201-Ocean-Ave-UNIT-B1504-Santa-Monica-CA-90402/2104450856_zpid/
Apartment for sale,8,8,"4,668","$3,400,000 ",834 Grant St,Santa Monica,CA,34011276,-118480051,1/19/2019,2086807822,https://www.zillow.com/homedetails/834-Grant-St-Santa-Monica-CA-90405/2086807822_zpid/
Apartment for sale,9,8,"4,856","$3,450,000 ",1927 Cloverfield Blvd,Santa Monica,CA,34023991,-118468080,1/19/2019,2094619149,https://www.zillow.com/homedetails/1927-Cloverfield-Blvd-Santa-Monica-CA-90404/2094619149_zpid/
House for sale,5,5,"4,000","$3,499,000 ",2714 Washington Ave,SANTA MONICA,CA,34039598,-118479129,1/19/2019,20469799,https://www.zillow.com/homedetails/2714-Washington-Ave-Santa-Monica-CA-90403/20469799_zpid/
Apartment for sale,16,13,"8,910","$3,500,000 ",1345 18th St,Santa Monica,CA,34027793,-118482131,1/19/2019,2108557181,https://www.zillow.com/homedetails/1345-18th-St-Santa-Monica-CA-90404/2108557181_zpid/
House for sale,Studio,--,--,"$3,650,000 ",1528 11th St,Santa Monica,CA,34019603,-118486513,1/19/2019,2093318190,https://www.zillow.com/homedetails/1528-11th-St-Santa-Monica-CA-90401/2093318190_zpid/
Condo for sale,2,2,"1,284","$1,175,000 ",511 San Vicente Blvd UNIT 201,SANTA MONICA,CA,34031001,-118509755,1/19/2019,20485929,https://www.zillow.com/homedetails/511-San-Vicente-Blvd-UNIT-201-Santa-Monica-CA-90402/20485929_zpid/
Townhouse for sale,2,3,"1,734","$1,175,000 ",1337 Centinela Ave APT 3,Santa Monica,CA,34038986,-118468655,1/19/2019,20470372,https://www.zillow.com/homedetails/1337-Centinela-Ave-APT-3-Santa-Monica-CA-90404/20470372_zpid/
Townhouse for sale,3,3,"1,452","$1,195,000 ",2022 Delaware Ave APT 6,Santa Monica,CA,34022143,-118471204,1/19/2019,20473705,https://www.zillow.com/homedetails/2022-Delaware-Ave-APT-6-Santa-Monica-CA-90404/20473705_zpid/
Condo for sale,2,2,"1,193","$1,195,000 ",320 Pacific St APT 2,SANTA MONICA,CA,34006871,-118485051,1/19/2019,20484502,https://www.zillow.com/homedetails/320-Pacific-St-APT-2-Santa-Monica-CA-90405/20484502_zpid/
House for sale,2,2,"1,263","$1,199,000 ",2223 California Ave,SANTA MONICA,CA,34034747,-118482729,1/19/2019,20475531,https://www.zillow.com/homedetails/2223-California-Ave-Santa-Monica-CA-90403/20475531_zpid/
Townhouse for sale,2,3,"1,483","$1,199,000 ",1254 24th St APT 3,SANTA MONICA,CA,34032700,-118478747,1/19/2019,65236603,https://www.zillow.com/homedetails/1254-24th-St-APT-3-Santa-Monica-CA-90404/65236603_zpid/
Condo for sale,2,2,"1,031","$1,200,000 ",425 Idaho Ave APT 7,SANTA MONICA,CA,34023861,-118502546,1/19/2019,51582531,https://www.zillow.com/homedetails/425-Idaho-Ave-APT-7-Santa-Monica-CA-90403/51582531_zpid/
Townhouse for sale,2,2,"1,100","$1,202,000 ",2615 6th St # 7,SANTA MONICA,CA,34005041,-118478787,1/19/2019,20482658,https://www.zillow.com/homedetails/2615-6th-St-7-Santa-Monica-CA-90405/20482658_zpid/
Condo for sale,3,3,"1,526","$1,250,000 ",906 20th St # A,SANTA MONICA,CA,34035066,-118487990,1/19/2019,20475174,https://www.zillow.com/homedetails/906-20th-St-A-Santa-Monica-CA-90403/20475174_zpid/
House for sale,2,1,798,"$1,297,000 ",2617 7th St,SANTA MONICA,CA,34005880,-118476958,1/19/2019,20482712,https://www.zillow.com/homedetails/2617-7th-St-Santa-Monica-CA-90405/20482712_zpid/
Townhouse for sale,3,3,"1,487","$1,349,000 ",1133 24th St APT 1,SANTA MONICA,CA,34034896,-118480425,1/19/2019,20474160,https://www.zillow.com/homedetails/1133-24th-St-APT-1-Santa-Monica-CA-90403/20474160_zpid/
Condo for sale,2,3,"1,669","$1,395,000 ",1128 15th St APT 1,Santa Monica,CA,34028064,-118489035,1/19/2019,20478414,https://www.zillow.com/homedetails/1128-15th-St-APT-1-Santa-Monica-CA-90403/20478414_zpid/
House for sale,3,1,704,"$1,445,000 ",3014 7th St,SANTA MONICA,CA,34002537,-118474243,1/19/2019,20483135,https://www.zillow.com/homedetails/3014-7th-St-Santa-Monica-CA-90405/20483135_zpid/
Townhouse for sale,2,3,"1,771","$1,449,000 ",2020 6th St APT 2,SANTA MONICA,CA,34009458,-118484538,1/19/2019,20484333,https://www.zillow.com/homedetails/2020-6th-St-APT-2-Santa-Monica-CA-90405/20484333_zpid/
Condo for sale,1,1,906,"$1,450,000 ",201 Ocean Ave UNIT B1803,Santa Monica,CA,34027275,-118514640,1/19/2019,2112003187,https://www.zillow.com/homedetails/201-Ocean-Ave-UNIT-B1803-Santa-Monica-CA-90402/2112003187_zpid/
Condo for sale,2,3,"2,075","$1,479,000 ",1140 Chelsea Ave APT D,Santa Monica,CA,34035043,-118479917,1/19/2019,20474185,https://www.zillow.com/homedetails/1140-Chelsea-Ave-APT-D-Santa-Monica-CA-90403/20474185_zpid/
House for sale,2,2,"1,376","$1,489,000 ",2937 Delaware Ave,SANTA MONICA,CA,34028272,-118461133,1/19/2019,20471188,https://www.zillow.com/homedetails/2937-Delaware-Ave-Santa-Monica-CA-90404/20471188_zpid/
House for sale,2,1,854,"$1,495,000 ",2021 Idaho Ave,SANTA MONICA,CA,34036042,-118487519,1/19/2019,20474861,https://www.zillow.com/homedetails/2021-Idaho-Ave-Santa-Monica-CA-90403/20474861_zpid/
Apartment for sale,3,2,"1,397","$1,499,999 ",1248 25th St,SANTA MONICA,CA,34034162,-118477321,1/19/2019,20474565,https://www.zillow.com/homedetails/1248-25th-St-Santa-Monica-CA-90404/20474565_zpid/
Townhouse for sale,2,3,"1,342","$1,545,000 ",838 10th St APT 3,SANTA MONICA,CA,34028090,-118498285,1/19/2019,59893612,https://www.zillow.com/homedetails/838-10th-St-APT-3-Santa-Monica-CA-90403/59893612_zpid/
House for sale,3,3,"1,230","$1,549,000 ",2906 11th St,SANTA MONICA,CA,34005767,-118471436,1/19/2019,20481505,https://www.zillow.com/homedetails/2906-11th-St-Santa-Monica-CA-90405/20481505_zpid/
Condo for sale,3,4,"1,885","$1,549,000 ",1128 17th St APT E,SANTA MONICA,CA,34029597,-118487144,1/19/2019,20478167,https://www.zillow.com/homedetails/1128-17th-St-APT-E-Santa-Monica-CA-90403/20478167_zpid/
Townhouse for sale,2,3,"1,709","$1,559,000 ",954 20th St,SANTA MONICA,CA,34034081,-118486839,1/19/2019,20475181,https://www.zillow.com/homedetails/954-20th-St-Santa-Monica-CA-90403/20475181_zpid/
House for sale,3,2,"1,753","$1,590,000 ",2425 20th St,SANTA MONICA,CA,34015341,-118465605,1/19/2019,20473294,https://www.zillow.com/homedetails/2425-20th-St-Santa-Monica-CA-90405/20473294_zpid/
Apartment for sale,Studio,--,"1,260","$1,595,000 ",1813 11th St,SANTA MONICA,CA,34016003,-118481259,1/19/2019,20480015,https://www.zillow.com/homedetails/1813-11th-St-Santa-Monica-CA-90404/20480015_zpid/
Apartment for sale,17,15,"7,684","$5,099,000 ",1239 12th St,Santa Monica,CA,34024630,-118489487,1/19/2019,2088553757,https://www.zillow.com/homedetails/1239-12th-St-Santa-Monica-CA-90401/2088553757_zpid/
Condo for sale,2,3,"2,015","$5,300,000 ",603 Ocean Ave UNIT 3S,SANTA MONICA,CA,34024020,-118509002,1/19/2019,20486891,https://www.zillow.com/homedetails/603-Ocean-Ave-UNIT-3S-Santa-Monica-CA-90402/20486891_zpid/
House for sale,6,6,"4,265","$5,400,000 ",26 Arcadia Ter,SANTA MONICA,CA,34009578,-118493725,1/19/2019,20484705,https://www.zillow.com/homedetails/26-Arcadia-Ter-Santa-Monica-CA-90401/20484705_zpid/
Townhouse for sale,5,7,"6,400","$5,490,000 ",633 12th St,SANTA MONICA,CA,34031908,-118498001,1/19/2019,20478000,https://www.zillow.com/homedetails/633-12th-St-Santa-Monica-CA-90402/20478000_zpid/
Lot / Land for sale,,,0.29,"$5,500,000 ",1628 Georgina Ave,SANTA MONICA,CA,34040772,-118500217,1/19/2019,20476977,https://www.zillow.com/homedetails/1628-Georgina-Ave-Santa-Monica-CA-90402/20476977_zpid/
House for sale,5,5,"4,643","$5,525,000 ",335 24th St,SANTA MONICA,CA,34045611,-118491450,1/19/2019,20475919,https://www.zillow.com/homedetails/335-24th-St-Santa-Monica-CA-90402/20475919_zpid/
Apartment for sale,18,18,"10,352","$5,650,000 ",1122 9th St APT 9,Santa Monica,CA,34023562,-118494825,1/19/2019,2127420113,https://www.zillow.com/homedetails/1122-9th-St-APT-9-Santa-Monica-CA-90403/2127420113_zpid/
House for sale,6,8,"6,344","$5,795,000 ",840 23rd St,SANTA MONICA,CA,34038065,-118485970,1/19/2019,20474806,https://www.zillow.com/homedetails/840-23rd-St-Santa-Monica-CA-90403/20474806_zpid/
Apartment for sale,14,16,"8,738","$5,800,000 ",941 10th St,Santa Monica,CA,34027092,-118496053,1/19/2019,2105104619,https://www.zillow.com/homedetails/941-10th-St-Santa-Monica-CA-90403/2105104619_zpid/
House for sale,5,7,"5,035","$5,999,000 ",231 19th St,Santa Monica,CA,34042881,-118498547,1/19/2019,20476686,https://www.zillow.com/homedetails/231-19th-St-Santa-Monica-CA-90402/20476686_zpid/
Coming soon,3,3,"2,399","$6,250,000 ",1705 Ocean # 501,Los Angeles,CA,34014864,-118497908,1/19/2019,2086382520,https://www.zillow.com/homedetails/1705-Ocean-501-Los-Angeles-CA-90401/2086382520_zpid/
House for sale,6,7,"6,522","$6,350,000 ",342 12th St,SANTA MONICA,CA,34034985,-118502661,1/19/2019,20477563,https://www.zillow.com/homedetails/342-12th-St-Santa-Monica-CA-90402/20477563_zpid/
House for sale,4,4,"3,800","$6,486,000 ",902 Berkeley St,SANTA MONICA,CA,34043429,-118477623,1/19/2019,20469343,https://www.zillow.com/homedetails/902-Berkeley-St-Santa-Monica-CA-90403/20469343_zpid/
Make me move®,5,7,"4,288","$6,500,000 ",334 25th St,SANTA MONICA,CA,34045652,-118490831,1/19/2019,20475909,https://www.zillow.com/homedetails/334-25th-St-Santa-Monica-CA-90402/20475909_zpid/
House for sale,5,6,"4,800","$6,575,000 ",945 Berkeley St,SANTA MONICA,CA,34043114,-118476309,1/19/2019,20469398,https://www.zillow.com/homedetails/945-Berkeley-St-Santa-Monica-CA-90403/20469398_zpid/
House for sale,5,4,"3,547","$6,995,000 ",318 Georgina Ave,SANTA MONICA,CA,34027507,-118509630,1/19/2019,20486249,https://www.zillow.com/homedetails/318-Georgina-Ave-Santa-Monica-CA-90402/20486249_zpid/
Apartment for sale,1,2,"14,399","$7,600,000 ",1901 6th St,Santa Monica,CA,34011060,-118484683,1/19/2019,2091998553,https://www.zillow.com/homedetails/1901-6th-St-Santa-Monica-CA-90405/2091998553_zpid/
Condo for sale,3,4,"2,900","$8,750,000 ",110 Ocean Park Blvd UNIT 505,SANTA MONICA,CA,34000887,-118484662,1/19/2019,20483916,https://www.zillow.com/homedetails/110-Ocean-Park-Blvd-UNIT-505-Santa-Monica-CA-90405/20483916_zpid/
House for sale,5,3,"3,867","$8,950,000 ",505 Georgina Ave,SANTA MONICA,CA,34029760,-118508489,1/19/2019,20486037,https://www.zillow.com/homedetails/505-Georgina-Ave-Santa-Monica-CA-90402/20486037_zpid/
House for sale,4,6,"4,443","$10,950,000 ",1347 Palisades Beach Rd,SANTA MONICA,CA,34013771,-118499243,1/19/2019,20484777,https://www.zillow.com/homedetails/1347-Palisades-Beach-Rd-Santa-Monica-CA-90401/20484777_zpid/
House for sale,5,10,"10,114","$10,995,000 ",617 Georgina Ave,SANTA MONICA,CA,34030733,-118507385,1/19/2019,20486032,https://www.zillow.com/homedetails/617-Georgina-Ave-Santa-Monica-CA-90402/20486032_zpid/
House for sale,3,6,"8,228","$10,995,000 ",1415 6th St,Santa Monica,CA,34017845,-118492607,1/19/2019,2086759123,https://www.zillow.com/homedetails/1415-6th-St-Santa-Monica-CA-90401/2086759123_zpid/
Condo for sale,3,5,"4,950","$12,999,000 ",1755 Ocean Ave,Santa Monica,CA,34008694,-118491089,1/19/2019,2103296310,https://www.zillow.com/homedetails/1755-Ocean-Ave-Santa-Monica-CA-90401/2103296310_zpid/
Apartment for sale,4,4,"15,005","$16,000,000 ",1045 Ocean Ave,Santa Monica,CA,34018829,-118502970,1/19/2019,2098763539,https://www.zillow.com/homedetails/1045-Ocean-Ave-Santa-Monica-CA-90403/2098763539_zpid/
Apartment for sale,28,--,"17,900","$16,000,000 ",423 Ocean Ave,Santa Monica,CA,34025373,-118511337,1/19/2019,2087047298,https://www.zillow.com/homedetails/423-Ocean-Ave-Santa-Monica-CA-90402/2087047298_zpid/
Apartment for sale,6,4,"6,414","$3,650,000 ",1528 11th St APT A,Santa Monica,CA,34019603,-118486513,1/19/2019,2093319217,https://www.zillow.com/homedetails/1528-11th-St-APT-A-Santa-Monica-CA-90401/2093319217_zpid/
Coming soon,4,3,"2,635","$3,650,000 ",634 15th St,SANTA MONICA,CA,34033694,-118495621,1/19/2019,20477279,https://www.zillow.com/homedetails/634-15th-St-Santa-Monica-CA-90402/20477279_zpid/
House for sale,5,5,"4,145","$3,725,000 ",2247 24th St,SANTA MONICA,CA,34020994,-118463278,1/19/2019,20473045,https://www.zillow.com/homedetails/2247-24th-St-Santa-Monica-CA-90405/20473045_zpid/
Lot / Land for sale,,,"7,984","$3,750,000 ",858 21st St,SANTA MONICA,CA,34036195,-118487330,1/19/2019,20474860,https://www.zillow.com/homedetails/858-21st-St-Santa-Monica-CA-90403/20474860_zpid/
For sale by owner,3,2,"1,174","$3,750,000 ",704 15th St,SANTA MONICA,CA,34033595,-118495506,1/19/2019,20477278,https://www.zillow.com/homedetails/704-15th-St-Santa-Monica-CA-90402/20477278_zpid/
Apartment for sale,6,6,"3,780","$3,785,000 ",402 Pacific St,Santa Monica,CA,34007728,-118484857,1/19/2019,2102445408,https://www.zillow.com/homedetails/402-Pacific-St-Santa-Monica-CA-90405/2102445408_zpid/
House for sale,3,2,"1,936","$3,800,000 ",733 18th St,SANTA MONICA,CA,34035891,-118491799,1/19/2019,20476801,https://www.zillow.com/homedetails/733-18th-St-Santa-Monica-CA-90402/20476801_zpid/
House for sale,4,5,"4,100","$4,195,000 ",2028 5th St,SANTA MONICA,CA,34008687,-118485231,1/19/2019,20484339,https://www.zillow.com/homedetails/2028-5th-St-Santa-Monica-CA-90405/20484339_zpid/
Condo for sale,3,3,"1,566","$4,200,000 ",201 Ocean Ave UNIT 409P,SANTA MONICA,CA,34027291,-118514638,1/19/2019,20486952,https://www.zillow.com/homedetails/201-Ocean-Ave-UNIT-409P-Santa-Monica-CA-90402/20486952_zpid/
House for sale,4,3,"2,695","$4,295,000 ",410 23rd St,SANTA MONICA,CA,34043362,-118491384,1/19/2019,20476161,https://www.zillow.com/homedetails/410-23rd-St-Santa-Monica-CA-90402/20476161_zpid/
House for sale,4,5,"3,400","$4,299,000 ",248 14th St,SANTA MONICA,CA,34037619,-118502060,1/19/2019,20477505,https://www.zillow.com/homedetails/248-14th-St-Santa-Monica-CA-90402/20477505_zpid/
Apartment for sale,10,10,"3,920","$4,350,000 ",1420 20th St,Santa Monica,CA,34028037,-118479794,1/19/2019,2087491362,https://www.zillow.com/homedetails/1420-20th-St-Santa-Monica-CA-90404/2087491362_zpid/
Apartment for sale,16,16,"8,124","$4,350,000 ",1140 10th St,Santa Monica,CA,34024030,-118493500,1/19/2019,2100633203,https://www.zillow.com/homedetails/1140-10th-St-Santa-Monica-CA-90403/2100633203_zpid/
Apartment for sale,Studio,--,"8,124","$4,350,000 ",1022 Euclid St,Santa Monica,CA,34028007,-118492655,1/19/2019,2100267678,https://www.zillow.com/homedetails/1022-Euclid-St-Santa-Monica-CA-90403/2100267678_zpid/
Condo for sale,2,3,"2,040","$4,400,000 ",1705 Ocean Ave UNIT 510,Santa Monica,CA,34010669,-118491469,1/19/2019,2102876596,https://www.zillow.com/homedetails/1705-Ocean-Ave-UNIT-510-Santa-Monica-CA-90401/2102876596_zpid/
Condo for sale,3,4,"2,210","$4,485,000 ",270 Palisades Beach Rd UNIT 203,Santa Monica,CA,34025090,-118514360,1/19/2019,20486911,https://www.zillow.com/homedetails/270-Palisades-Beach-Rd-UNIT-203-Santa-Monica-CA-90402/20486911_zpid/
House for sale,3,5,"4,043","$4,495,000 ",524 15th St,SANTA MONICA,CA,34035238,-118497427,1/19/2019,20477257,https://www.zillow.com/homedetails/524-15th-St-Santa-Monica-CA-90402/20477257_zpid/
Apartment for sale,15,14,"8,491","$4,495,000 ",1133 Lincoln Blvd,Santa Monica,CA,34023039,-118494997,1/19/2019,2088382515,https://www.zillow.com/homedetails/1133-Lincoln-Blvd-Santa-Monica-CA-90403/2088382515_zpid/
Apartment for sale,Studio,--,"8,076","$4,600,000 ",911 Lincoln Blvd,Santa Monica,CA,34026115,-118498876,1/19/2019,2086384768,https://www.zillow.com/homedetails/911-Lincoln-Blvd-Santa-Monica-CA-90403/2086384768_zpid/
House for sale,Studio,--,"2,296","$4,649,000 ",628 20th St,SANTA MONICA,CA,34037808,-118491705,1/19/2019,20476600,https://www.zillow.com/homedetails/628-20th-St-Santa-Monica-CA-90402/20476600_zpid/
House for sale,6,6,"5,217","$4,650,000 ",251 21st St,SANTA MONICA,CA,34043739,-118496030,1/19/2019,20476365,https://www.zillow.com/homedetails/251-21st-St-Santa-Monica-CA-90402/20476365_zpid/
Apartment for sale,15,14,"8,124","$4,750,000 ",1025 9th St,Santa Monica,CA,34025300,-118496000,1/19/2019,2109342673,https://www.zillow.com/homedetails/1025-9th-St-Santa-Monica-CA-90403/2109342673_zpid/
House for sale,4,4,"3,006","$4,995,000 ",4 Sea Colony Dr,SANTA MONICA,CA,33997743,-118482349,1/19/2019,20483624,https://www.zillow.com/homedetails/4-Sea-Colony-Dr-Santa-Monica-CA-90405/20483624_zpid/
Apartment for sale,15,14,"5,416","$4,999,000 ",917 Lincoln Blvd,Santa Monica,CA,34026050,-118498500,1/19/2019,2111037986,https://www.zillow.com/homedetails/917-Lincoln-Blvd-Santa-Monica-CA-90403/2111037986_zpid/
